symbol,security,gics_sector,marketcap,Consecutive_Revenue_Growth_Years,Consecutive_EPS_Growth_Years,Consecutive_Profitable_Years,Consecutive_Positive_FCF_Years,Consecutive_ROE_Above_15pct_Years,CPI,Core_CPI,Unemployment_Rate,NFP,Real_GDP,Consumer_Sentiment,Growth_Score,Inflation_Score,Labor_Heat_Score,Macro_Regime_Score,Investment_Signal,Market_Regime,latest_price,total_return_10y,cagr_10y,volatility,momentum_12m,symbol_1,ai_fin_score,ai_price_score,ai_envi_score,ai_comment,final_score
TXT,Textron,Industrials,14519100633.0,4,0,9,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,82.20999908447266,0.9968424275151893,0.0716142784345477,0.33102299028562415,-0.03993925351677852,TXT,6.0,1.0,6.0,"텍스톤(TXT)은 극심한 경제 불확실성 속에서 9년 연속 괄목할 만한 수익성을 기록하며, 높은 ROE와 Free Cash Flow를 보여주지만, 현재 시장 상황과 경제 상황을 고려했을 때 투자 위험도가 높습니다.  실제 성장률은 0년 이상으로, 현재 시장 상황에 대한 우려가 제기됩니다.  현재는 SELL 신호로 판단하며, 시장 상황 변화에 대한 주의가 필요합니다.",2.125
TMO,Thermo Fisher Scientific,Health Care,220191222138.0,5,0,10,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,581.7050170898438,3.3879081613626347,0.15940333734550727,0.25943215393808267,0.09832337995758667,TMO,6.0,2.0,6.0,"Thermo Fisher Scientific exhibits exceptionally strong financial performance over a long period, demonstrating robust profitability and consistent growth. However, the current market environment – characterized by significant inflation and a weakening economy – presents considerable risk, warranting a cautious investment approach due to the bearish macro regime.",2.3
TJX,TJX Companies,Consumer Discretionary,165672062325.0,7,5,9,8,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,150.10000610351562,3.2983967346539265,0.1570158820682137,0.26084871377964497,0.19420799735833216,TJX,7.0,2.0,6.0,TJX Companies מציאתหุ้นที่น่าสนใจในสภาพแวดล้อมเศรษฐกิจที่ผันผวนอย่างมาก โดยมีประสิทธิภาพทางการเงินที่แข็งแกร่งและผลตอบแทนที่สูง แต่การเติบโตของรายได้และกำไรที่ต่อเนื่องในระยะยาวถูกจำกัดโดยภาวะเงินเฟ้อที่สูงขึ้นอย่างรวดเร็ว ซึ่งส่งผลกระทบต่อความเชื่อมั่นของผู้บริโภค ทำให้เกิดสัญญาณเตือนถึงการปรับตัวของบริษัท,2.55
TKO,TKO Group Holdings,Communication Services,35436459472.0,0,0,1,2,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,195.10000610351562,10.26443473101318,0.27404667679533246,0.36781540152682035,0.4141779980350273,TKO,4.0,1.0,6.0,"The TKO Group Holdings exhibits concerning financial health with a history of consistently strong performance, but significantly hampered by a volatile and potentially unsustainable macroeconomic environment.  The extreme inflation and economic downturn pose significant risks, while the lack of growth and profitability warrants caution.  The current price action suggests a potential for further decline, requiring careful consideration of the investment strategy.",1.625
TTD,Trade Desk (The),Communication Services,18889215505.0,6,5,8,7,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,40.279998779296875,12.382059437514332,0.3258534929574508,0.6895233900830369,-0.6866589045269876,TTD,7.0,2.0,6.0,"Trade Desk demonstrates exceptionally strong financial health and consistent growth, bolstered by a robust free cash flow and ROE. However, the current macroeconomic environment – characterized by high inflation and a significant labor market downturn – presents considerable risk, warranting a cautious investment approach due to the bearish market regime.",2.55
TSCO,Tractor Supply,Consumer Discretionary,28021242643.0,0,0,10,7,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,53.314998626708984,2.1120125333691377,0.12023950533649685,0.2866709217069101,-0.06026373009259112,TSCO,4.0,1.0,8.0,"TSCO demonstrates concerning financial health with a history of consistent profitability and strong cash flow, but faces significant headwinds from a rapidly rising inflation environment and a weakening consumer confidence. The bearish macro regime and negative momentum suggest a high risk of further decline, making this a potentially risky investment.",1.775
TT,Trane Technologies,Industrials,90899687300.0,0,0,5,4,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,409.2650146484375,8.152369894858069,0.24786188830260292,0.27179100235462583,-0.016709880716610948,TT,4.0,1.0,4.0,หุ้น TT มีคุณภาพทางการเงินค่อนข้างดี (Financial Quality Score 4) แต่การเติบโตและผลตอบแทนที่สูงมาก (Growth Score 1) ในสภาพแวดล้อมเศรษฐกิจมหภาคที่ท้าทายอย่างรุนแรง (Macro Environment Score 4) และราคาปัจจุบันที่ต่ำกว่าค่าเฉลี่ย (Price Performance Score 1) ทำให้มีความเสี่ยงสูง (Sell - Watch Out) และควรระมัดระวังการลงทุน,1.475
TDG,TransDigm Group,Industrials,75228111764.0,7,0,9,7,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,1336.739990234375,4.703058977410495,0.19020326760525963,0.34274384081528725,0.06685716456894908,TDG,6.0,2.0,8.0,"TDG demonstrates exceptionally strong financial health with a consistent history of growth and profitability, but faces a challenging macroeconomic environment characterized by high inflation and a potential bear market.  The high volatility and relatively low growth rate suggest potential risks, warranting careful consideration before investing.",2.45
TRV,Travelers Companies (The),Financials,64875764200.0,7,4,9,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,288.885009765625,1.5957858512814456,0.10010099605424938,0.24481718383166573,0.085870547612938,TRV,7.0,2.0,6.0,"Travelers Companies (TRV) exhibits exceptionally strong financial performance, demonstrating robust growth and consistent profitability over a long period. However, the current macroeconomic environment – characterized by significant inflation and a recessionary outlook – presents heightened risk, warranting a cautious investment approach due to the bearish market regime.",2.55
TRMB,Trimble Inc.,Information Technology,18808841651.0,6,5,9,6,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,81.79000091552734,2.5778652113635925,0.1359781480885227,0.33628271527336473,0.12087158486057148,TRMB,7.0,2.0,6.0,"Trimbue Inc. demonstrates exceptionally strong financial health with a consistent history of robust growth, high profitability, and a favorable macroeconomic environment. However, the current market conditions – characterized by significant inflation and a bear market – necessitate caution due to the potential for significant downside risk.  The company's high ROE and cash flow generation are reassuring, but the volatile market and potential for increased inflation demand careful monitoring.",2.55
TFC,Truist Financial,Financials,58205707151.0,2,2,5,0,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,46.72999954223633,0.23363247688951128,0.02122121389995968,0.33738939377197713,-0.019924512518015414,TFC,7.0,3.0,6.0,"TFC exhibits exceptionally strong financial performance, driven by consistent growth and profitability, but faces significant headwinds from a rapidly inflationary environment and a concerning macroeconomic outlook.  The SELL signal suggests a potential risk, warranting careful monitoring of the company's resilience against these pressures.",2.7249999999999996
TYL,Tyler Technologies,Information Technology,19493281893.0,7,5,10,7,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,465.9150085449219,1.656754413624654,0.10265830014369093,0.2858690068581257,-0.2594767372882548,TYL,7.0,3.0,6.0,"Tyler Technologies (TYL) demonstrates exceptionally strong financial health with a consistent history of robust growth, high profitability, and a favorable macroeconomic environment. However, the current market conditions – characterized by significant inflation and a bear market – warrant caution due to the potential for further volatility. The company's growth rate is currently slowing, suggesting a need for strategic adjustments.",2.7249999999999996
TSN,Tyson Foods,Consumer Staples,20184102325.0,0,0,9,6,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,57.76100158691406,0.12200858781136037,0.01158015910161625,0.279709706798964,-0.10448059555171996,TSN,4.0,2.0,8.0,"Tyson Foods (TSN) exhibits concerning financial health with a prolonged period of profitability and strong cash flow, but the current macroeconomic environment – characterized by high inflation and a significant labor shortage – presents significant risks. The negative momentum in the stock price suggests a potential downturn, warranting careful consideration of the investment strategy.",1.9500000000000002
USB,U.S. Bancorp,Financials,74224226699.0,5,6,10,4,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,49.900001525878906,0.15509260751419407,0.014524496161953726,0.3032483065381151,-0.06361417398025748,USB,7.0,2.0,6.0,"USB Bancorp demonstrates exceptionally strong financial health with a sustained history of robust growth, impressive profitability, and a favorable macroeconomic environment. However, the current market conditions – characterized by high inflation and a bear market – necessitate caution due to the potential for further deterioration.  The company's performance is currently under scrutiny, suggesting a potential risk.",2.55
UBER,Uber,Industrials,173893624586.0,5,1,2,2,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,87.59719848632812,1.1072215330623312,0.12022621988711157,0.5172303920729897,0.21730405226241345,UBER,7.0,3.0,6.0,"Uber exhibits exceptionally strong financial performance, demonstrating robust growth and consistent profitability over a prolonged period. However, the current market environment – characterized by high inflation and a concerning economic downturn – warrants caution due to the bearish macro regime.  The stock's high volatility and relatively low momentum suggest potential risks.",2.7249999999999996
UDR,"UDR, Inc.",Real Estate,11775209767.0,7,4,9,6,0,323.36,329.79,4.3,159507.0,23770.98,58.2,1.55,17.08,51.95,35.09,SELL - ระวังตัว,Bear Market,36.084999084472656,0.0012485618147120014,0.00012480317178487077,0.25533619189385803,-0.21314874391154026,UDR,7.0,2.0,6.0,"UDR, Inc. demonstrates exceptionally strong financial health and consistent growth, bolstered by a robust free cash flow and a high ROE. However, the current macroeconomic environment – characterized by high inflation and a significant labor market downturn – presents a significant risk, warranting a cautious approach due to the bearish market regime.",2.55
